image_name	concepts
JNRP-4-121-g001	C0009924;C0772294;C1507293;C0018827;C0455825;C1706368;C0303711;C0303710;C0303713;C0303712;C0303715;C0303714;C0016911;C0221198;C1507248;C0060937;C1550557;C0455860;C1546698;C0750190;C0449900;C0303708;C0303709;C0303707;C0043194
JNRP-4-121-g002	C2087366;C1317574;C3687016;C1556534;C0772294;C0504058;C0149554;C2952339;C2323187;C2326055;C0152281;C0948441;C0239221;C1557917;C0228158;C1316572;C1289056;C1840380;C0028778;C0038833;C0265072;C1289034;C0008370;C1284572;C0036700;C1546698;C0226595;C0152278;C1267437;C0221198;C0228160;C0228161;C0043194
JNRP-4-121-g003	C0772294;C1507293;C0018827;C0040405;C1441526;C0040395;C2826292;C0034606;C1706368;C0228158;C0221198;C1840380;C1853761;C1507248;C1705733;C1284572;C1846574;C1550557;C2355627;C0036700;C1546698;C0441633;C0449900;C0226595;C0152278;C1267437;C3833383;C0009924
JNRP-4-121-g004	C4086151;C0235957;C0280788;C1550512;C0280787;C1334928;C2749404;C1521907;C2198299;C0598240
JCIS-4-4-g002	C0746408;C0153663;C0869814;C0034882;C0740980;C0747465;C1507293;C0154062;C0040405;C2205146;C3542466;C3669268;C1837463;C0279453;C3272929;C1408353;C1525442;C1855285;C0015677;C0812455;C0349539;C0376152;C4266535;C0496867;C0034896;C1507248;C1705733;C1704922;C0030797;C0496908;C1256453;C1546708;C0771936;C0449900;C1704254;C1696103;C1279864;C1278926;C0011900;C0233494;C0009924
JCIS-4-4-g003	C0153663;C2053618;C0869814;C0034882;C0944911;C0740980;C0747465;C0233494;C0154062;C0424653;C1550557;C4050309;C2205146;C3542466;C3669268;C0228587;C0686377;C1837463;C0447612;C1706368;C1408353;C1525442;C1305866;C1101725;C1855285;C0812455;C0349539;C0577559;C4266535;C0496867;C0034896;C1704922;C0030797;C0496908;C2136992;C3495330;C1256453;C1546708;C1546709;C0771936;C0376152;C1704254;C1696103;C1279864;C0442850;C0728811;C1278926;C0011900;C4283905;C0741591;C0577573
JCIS-4-4-g004	C0153663;C2053618;C0869814;C0034882;C0944911;C1710083;C0740980;C0747465;C0154062;C0424653;C2205146;C3542466;C3669268;C1837463;C1408353;C1305866;C1855285;C0812455;C0349539;C0577559;C4266535;C0496867;C0034896;C0935598;C1704922;C0030797;C0496908;C2136992;C1256453;C1546708;C1546709;C0771936;C0376152;C1704254;C1696103;C1279864;C0728811;C1278926;C0011900;C4283905;C0577573
JCIS-4-4-g005	C0346797;C0346373;C0151779;C0772294;C0004565;C0740980;C0346776;C1322502;C0346773;C3694333;C3694330;C2205146;C1546569;C0523207;C3669268;C0346801;C1706430;C0346808;C0346809;C1882750;C1408353;C0334424;C1855285;C0221198;C0346784;C0346787;C0349538;C0005558;C3668914;C1548825;C0346388;C0346807;C0855025;C1256453;C1546698;C2204475;C0588009;C0346803;C0747465;C0441621;C0558356;C0457969;C0153529;C0011900;C0349539;C0346040;C2837992;C0025202;C0854696
e-67-o3113-fig2	C2699477;C0258113;C1435750;C0523702;C2946465;C0427896;C2745849;C1554100;C1520122;C0617396;C0439070;C0376637;C1533132;C0765909;C2337640;C3711436;C0020268;C0011710;C0010124;C0044729;C1706368;C0591264;C0056212;C0054889;C3272888;C3889831;C0805701;C0730958;C1723607;C0605315;C1100479;C0037420;C1550557;C0211574;C2370102;C1705823;C1705824;C0028758;C1658752;C0063083;C2604254;C0065856;C0056561;C0010137;C0332516;C0040942;C0719458;C0486588;C0605321;C0043474;C0055856;C3496532
ccrep-1-2008-013f1	C0015726;C0745442;C0677490;C1546572;C0920975;C0849407;C1322976;C0085590;C0179790;C0358514;C1269008;C0423899;C1290385;C0011900;C4029408;C0939998;C4070621;C0178148;C0702119;C4255197;C0205042;C0011933;C4071850;C0430022;C1510508;C3697473;C0565183;C1548829;C4255342;C1633729;C0398305;C3536758;C0941136;C1547424;C2007509;C4071882;C0360310;C0007430;C1261082;C0447064;C1704454;C1261259;C3267166;C0179768;C0085532;C0736888;C0226049;C3640699;C1261316;C0917707;C4067771;C0226042;C2067366;C0734284
ccrep-1-2008-013f2	C0015726;C0745442;C1510508;C0920975;C0849407;C1322976;C0085590;C0179790;C1546572;C1269008;C1290385;C1546846;C0178148;C0007430;C0205042;C4071850;C0565183;C0939998;C0302614;C0423899;C0398305;C0941136;C0015811;C2007509;C4071882;C1261082;C0447064;C1546398;C1704454;C1261259;C0206058;C3267166;C0179768;C0736888;C0226049;C3640699;C1261316;C0917707;C4067771;C0226042;C2067366;C0734284
ccrep-1-2008-013f3	C0015726;C0065465;C0745442;C0279190;C1510508;C0920975;C0849407;C1322976;C0085590;C0179790;C1546572;C1269008;C0969807;C1290385;C1546846;C0178148;C0007430;C0205042;C4071850;C0565183;C0939998;C0423899;C0398305;C0941136;C0015811;C2007509;C4071882;C0026916;C0083360;C0451273;C1261082;C0447064;C1546398;C1704454;C1261259;C0206058;C3267166;C0179768;C0736888;C0226049;C3640699;C1261316;C0917707;C4067771;C0226042;C2067366;C0734284
ccrep-1-2008-013f4	C0015726;C0745442;C1510508;C0920975;C0849407;C1322976;C0085590;C0179790;C1546572;C1269008;C1290385;C0178148;C0007430;C0205042;C4071850;C0565183;C0939998;C0302614;C0423899;C0398305;C0941136;C2007509;C4071882;C1261082;C0447064;C1704454;C1261259;C3267166;C0179768;C0736888;C0226049;C3640699;C1261316;C0917707;C4067771;C0226042;C2067366;C0734284
ccrep-1-2008-013f5	C0233535;C0015726;C1261259;C0745442;C0302614;C1704777;C1704454;C2321228;C0423899;C0004704;C0179768;C0018787;C1510508;C1322976;C0085590;C0179790;C1546572;C0007430;C0152060;C1318493;C0441144
ccrep-1-2008-013f6	C0015726;C0745442;C1510508;C0920975;C1705817;C1322976;C0085590;C0179790;C1546572;C1269008;C1290385;C0007430;C0205042;C4071850;C0565183;C0302614;C0423899;C2007509;C4071882;C0038257;C1261082;C0447064;C1704454;C1261259;C3267166;C0179768;C0736888;C0226049;C3640699;C1261316;C4067771;C0226042;C2067366;C0734284
ccrep-1-2008-013f7	C1273869;C0886296;C2979881;C0679805;C0184661;C2183254;C2046927;C2183253;C2825142;C2347647
NRR-7-2583-g006	C0430400;C1564718;C0026018;C0150312;C0308718;C0181839;C0183355;C3540829;C0332155;C0148582;C1706368;C1708569;C0024730;C3536731;C0860803;C2242979;C1550557;C0017725;C1704653;C0520888;C0181842;C1719918;C1881280;C1709474;C3539942;C0337438;C0392148;C0728976
IJO-64-535-g001	C1865916;C3250443;C0027126;C2931689;C0410226;C1866806;C2142651
CRIM.MEDICINE2013-692980.001	C0860675;C2075224;C0700124;C1280889;C0005423;C0595862;C0005400;C0205400;C0412620;C1322279;C0441246;C0240214;C0734022;C0012359
CRIM.MEDICINE2013-692980.002	C0193506;C0193505;C1305392;C1261287;C0009437;C3514041;C3514042;C3514043;C3514044;C3514045;C0024485;C0592037;C0205400;C0009442;C0240214;C3890166
2224-4018.154292f1	C0439631;C1561964;C0240795;C0556030;C0681324;C0553544;C0486616;C2177784;C0014877;C0229089;C0231519;C2926604;C0029957;C1705555;C0722792;C4294914;C0150305;C2347268
JMAS-05-115-g002	C1708556;C0231286;C1546602;C3498724;C0277598;C1135564;C0012817;C0021889;C0430855;C0430854;C4042812
SNI-2-89-g003	C0397581;C1551341;C0728940;C0027651;C0015252;C0700320;C2004459;C1553496;C3899237;C1578706;C3273930;C1552858;C0003842
IDOJ-3-83-g002	C3539018;C0025202;C0796561
IDOJ-3-83-g003	C1842036
IDOJ-3-83-g004	C2037386;C2037384;C0855030;C2037380;C2037381;C0860469;C2037388;C2037374;C0855032;C2037372;C0334438;C0855031;C2037383;C2037378;C2037371;C0855033
aps-41-612-g001	C2167087;C0015726;C1853116;C2176341;C2004777;C0576094;C0575649;C0718247;C0575830;C2004491;C0542560;C2370885;C2104063;C1846492;C1319209;C0576183;C2070905;C2677589;C1859298;C2243116;C2167012;C3244313;C0576002;C1444230;C0826676;C2055622;C2234374;C2176709;C2036873;C1849094;C1853761;C2166903;C1842676;C0575717;C2607871;C2166922;C2103072;C2962041;C1836474;C3834263;C3845941;C1328245;C0150220;C1320102;C2237196;C0241158;C2081227;C1319210;C1444228;C1444229;C1562926;C0080078
aps-41-612-g002	C1951419;C0882090;C0441592;C0869975;C0221590;C0231456;C1706368;C0805732;C1444662;C0882088;C0234425;C1550557;C1861101;C0037004;C1547583;C0524468;C0524469;C1527071;C1283792;C1546635;C2983297;C1550639;C0043194
aps-41-612-g003	C1547928;C1815754;C0442743;C1998083;C1095903;C1546635;C0234251;C0003209;C1706387;C0033213;C1138605;C1550639;C1334180
aps-41-612-g004	C1533810;C2117331;C0184114;C0038925;C1963578;C1550557;C1180245;C1180244;C1706368;C2957717;C2947996;C0868996;C1179022
aps-41-612-g005	C0161815;C0802632;C0949626;C0576094;C0575649;C3898092;C2081227;C1328018;C0236167;C2370885;C0184511;C1319209;C0576183;C1720105;C1148100;C4084203;C1279154;C0009566;C4032686;C0576002;C1706368;C1444230;C0161768;C0185026;C2055622;C2708284;C0543467;C0035110;C0024947;C0575717;C1283835;C2607871;C0004454;C1550557;C0087111;C1279060;C0150220;C0848801;C1561542;C3244306;C1561611;C0575830;C1319210;C1284953;C1444228;C1444229;C1562926;C0080078
1631iti5	C2609437;C0184967;C3812802;C1555715;C1289829
der29501	C0005558;C0455164;C1548825;C0039070;C1706430;C2947996;C0392148;C0233535;C3668914;C0150312;C1546569;C0043194
brb30003-0243-f1	C1704254;C1546715;C0444077;C3542466;C0240795;C1696103;C0556030;C0681324;C0027342;C0486616;C1561964;C0741992;C0231519;C2926604;C0029957;C1705555;C0018563;C1704922;C1281583;C0150305;C2347268
vonro3-2609927	C0486616;C0231519;C2315676;C0476250;C0018671;C1533810;C0240795;C2925706;C0013812;C1283900;C0029957;C4285975;C0440818;C0726018;C2041141;C0681324;C1881034;C1276705;C4281591;C0180635;C0556030;C1715430;C1546616;C0180658;C1550631;C0226518;C0460004;C1299488;C2347268;C1512340
IJD-61-121f-g001	C0015726;C3887532;C0004600;C1281588;C0041582;C0442036;C1261259;C0423899;C1510508;C1547940;C0018534;C0040399;C0242693;C1830198;C0460009;C1550672;C0230463
IJD-61-121f-g002	C2087366;C0242693;C1281588;C0442036;C0018534;C0040399;C1830198;C0230463
IJD-61-121f-g003	C0004600;C0162834;C0241148;C0817986;C0930956;C1281583;C0829703;C3887532;C0041582;C0406733;C1706368;C4021146;C0332461;C1842774;C1550557;C0011389;C0741992;C2135839;C0926379;C1547940;C0746889;C4012384;C0018563;C0460009;C1550672
can-2-92f1	C0027530;C1853761;C2826292;C4048328;C0034606;C1846574;C3833383;C0441633;C0007859
can-2-92f2	C0436660;C2087366;C0424823;C0240668
can-2-92f3	C0193317;C0193318;C2087366
pone.0028964.g008	C2584321;C0015450;C0234886;C1434505;C0231519;C2926604;C0016504;C3843225;C4284139;C0575044;C0439070;C0719205;C0233535;C4281783;C2337640;C0740170;C0003910;C0240795;C1528013;C1705555;C0486616;C0025584;C1281591;C0349674;C2946511;C0222045;C1525443;C0233174;C2946875;C0029957;C1589178;C0042553;C1959617;C0032074;C0684254;C1882711;C1706368;C0681324;C3665547;C2103070;C1550557;C0067453;C0020494;C0377309;C0013987;C0599880;C0555980;C2598159;C0150305;C1549594;C4050469;C0237849;C0175659;C2698634;C0556030;C0008919;C1281587;C3160739;C1561964;C0012615;C0011167;C0222679;C0270724;C0025590;C1170529;C3496532;C1515187;C2347268
ijn-7-2975f2	C1704254;C3542466;C2697588;C0262879;C2698699;C0276640;C1696103;C1704922;C0262880;C0162731;C2350256;C1449551;C0040975;C3496381;C0678118
ISRN.RADIOLOGY2013-959452.002	C1557977;C0441295;C4085887;C0034117;C3498924;C0581406;C1514918;C1546414;C3542466;C1880932;C1706368;C1961028;C0151664;C0751437;C0748099;C1522664;C0860533;C1881710;C1704922;C3888817;C1550557;C1704254;C0233407;C1696103;C1546637;C1875155;C0549099;C1709025;C1550638
ISRN.RADIOLOGY2013-959452.003	C0015409;C1522664;C1546637;C1875155;C1533574;C3498924;C0581406;C4085887;C1550638
464_2015_4192_Fig2_HTML	C0012655;C0678755;C1705555;C3261087;C0041158;C0184758;C2926604;C1705171;C2347268
464_2015_4192_Fig3_HTML	C0599880;C0032074;C0270724
464_2015_4192_Fig4_HTML	C0599880;C0032074;C0270724
464_2015_4192_Fig7_HTML	C1550639;C3878494;C1546635;C0333288;C0012737
464_2015_4192_Fig8_HTML	C0869896;C0750103;C0686277;C0033249;C0042232;C1550557;C1706368;C1278985;C0042251;C0154002
464_2015_4192_Fig12_HTML	C0457447
464_2015_4192_Fig14_HTML	C0457447
464_2015_4192_Fig16_HTML	C0040399;C1514517;C1830198
1475-925X-5-18-1	C0027873;C0599880;C2827483;C3854336;C1706368;C0029468;C2987481;C0150189;C0025080;C0032074;C1550557;C0182092;C1510453;C3668864;C3668865;C1369039;C1369038;C3668862;C3668863;C2698636;C0080194;C0522247;C0270724;C0231740;C0040597
1475-925X-5-18-4	C0280054;C0240341;C1550616;C2986548;C0262878;C1578513;C0596928;C0376161;C1546560;C0278789;C0694547;C0279325;C0939937;C1707903;C1266908;C0262950;C4231390
1475-925X-5-18-5	C0423121;C0262878;C1699643;C0557985;C1964257;C1552839;C0878010;C0429473;C0422878;C0423800;C0719205;C1269534;C0202165;C0423477;C0478530;C0423842;C0694547;C3258824;C1706387;C2700150;C0426522;C0871326;C1550472;C0240341;C0429339;C3644708;C0455205;C1879652;C0424482;C1553755;C1547928;C0041044;C0700325;C0729640;C0276828;C0682561;C0033213;C0234550;C0438154;C0596928;C0427191
1475-925X-5-18-6	C0240341;C2986548;C0655366;C0262878;C0029417;C1578513;C0596928;C1546560;C0694547;C1550616;C1707903;C1266908;C0262950
1475-925X-5-18-7	C0423121;C0262878;C1699643;C0557985;C1964257;C1552839;C0878010;C0429473;C0422878;C0423800;C0719205;C1269534;C0655366;C0202165;C0423477;C0478530;C0423842;C0694547;C3258824;C1706387;C2700150;C0426522;C0871326;C1550472;C0240341;C0429339;C3644708;C0455205;C1879652;C0424482;C1553755;C1547928;C0041044;C0700325;C0729640;C0276828;C0682561;C0033213;C0234550;C0438154;C0596928;C0427191
1475-925X-5-18-8	C0240341;C2986548;C0262878;C1578513;C0596928;C1546560;C0694547;C1550616;C1266908;C4038419;C0262950;C0043194
CRIRH2015-845867.001	C1548003;C0592924;C0205161;C0458349;C2699333;C1962945;C1553386;C0558145;C1551394;C0043299;C1306645;C1279105;C0723893;C2698497;C0034014;C0231683;C1548009;C1550457;C1873497
CRIRH2015-845867.002	C0376152;C0699800;C0224435;C2087366;C1998083;C0224438;C0234251;C0442743;C1269043;C4019011;C1550557;C1706368;C0003209;C0034014;C1546708;C1837463;C0203201;C0771936;C1334180
CRIRH2015-845867.003	C1998083;C0559681;C0338237;C0422206;C0442743;C0234251;C1561542;C4019011;C0395614;C0003209;C0203201;C1334180
amjcaserep-14-258-g003	C1561528;C3670646;C4055429;C0772294;C1265970;C1547225;C0523207;C0741302;C0029417;C1706368;C0221198;C1550512;C1550557;C0026009;C1546698;C1513302;C3671013;C0598240;C4014164;C0334094;C0812425;C1335070
1477-7819-11-174-1	C0013218;C0597869;C1736924;C4287314;C0412588;C3701996;C0412618;C0392920;C0001551;C0013216;C2183251;C0436307;C0202823;C0853073;C0412631;C0412630;C0499161;C0412632;C4075845;C0040405;C0412638;C0412611;C0600558;C0040398;C0729619;C3839692;C0419073;C0580690;C1511220;C0079595;C2181323;C0939307;C1960244;C0184613;C0455632;C0805598;C0202691;C3845185;C4041317;C3203982;C0412594;C1956110;C0582945;C2717829;C2350281;C0412620;C0412621;C0936234;C3665472;C0742245;C0740845;C0412604;C0412644;C0412628;C0412629;C0008794;C2141917;C0412603;C0412640;C0412641;C0412643;C1959841;C0412645;C0412647;C0412648;C2717955;C0031740;C0860888;C2959990;C0412649;C2315673;C0011923;C2316004;C2315672
1477-7819-11-174-3	C1736924;C0412588;C3701996;C0420315;C0412618;C1522577;C2183251;C0202823;C0412631;C0412630;C0412632;C4075845;C0040405;C0412638;C0412611;C1704685;C0202657;C0040398;C0729619;C3839692;C0079595;C2181323;C1960244;C3274571;C0202691;C0589120;C4041317;C3203982;C0412594;C1561543;C1956110;C0582945;C2350281;C0412620;C0412621;C0936234;C0740845;C0412604;C0412644;C0412628;C0412629;C0008794;C2141917;C0412603;C0412640;C0412641;C0412643;C1959841;C0412645;C0412647;C0412648;C2717955;C0860888;C2959990;C0412649;C2315673;C0011923;C2316004;C2315672
PAMJ-13-49-g002	C1300128;C0728811;C0577573;C2136992;C1979963;C1546709;C4283905;C0577559
PAMJ-13-49-g004	C4071827;C0723346
PAMJ-13-49-g005	C4071827;C0723346
PAMJ-13-49-g006	C0700124;C0042449;C1322279;C0595862;C1278960;C0012359
ijn-10-017Fig3	C0240341;C2676739;C0560738;C0596928;C0034606;C1947936;C0445251;C1441759;C0040405;C0441633;C0074759
cro-0008-0498-g01	C0032743;C1183524;C0182349;C0558145;C0926313;C0828900;C0567499;C0772294;C0191838;C0496956;C0853735;C0243144;C0436539;C2200827;C3203991;C0872169;C0033061;C2208596;C1183526;C1704207;C0861001;C0232225;C0046056;C3641247;C3641248;C1550457;C0221198;C2129383;C3504021;C0853626;C3899394;C2946261;C0853545;C0853546;C2698497;C0963149;C0231683;C1546698;C2699333;C0205161;C1268990;C0507162;C0006141;C0342952;C1553386;C1704258;C1551394;C0232232;C0860782;C0043194;C2073388;C0860787;C0230337;C1873497
gr1_PMC5471162	C1278908;C1550655;C0740941;C0024115;C0024109;C1578485;C1578486
gr2_PMC5471162	C1510508;C0522571;C0627606;C2021366;C0523560;C0193389;C0193388;C0176514;C4054145;C0018188;C2750118;C0779151;C0771936;C0014487;C1546654;C1522133;C0205400;C0019189;C0740941;C0376152;C2987494;C1555715;C1837463;C0024109;C0202117;C0333393;C0333396;C1550557;C1546708;C1278908;C2329816;C0872387;C0736268;C0625158;C0021376;C0021377;C2826565;C0023884;C0024115;C0017919;C3887664;C0015726;C2087366;C1709157;C0496870;C0017926;C0333383;C1440080;C0240214;C0023899;C0523207;C0017922;C0017923;C0017920;C0017921;C0023895;C0017927;C0017924;C0017925;C1706368;C0020443;C1444079;C1316572;C0860920;C3686799;C1392499;C2678045;C1278929;C1261259;C0577060;C1548877;C0916283;C4054077;C0034050;C0428472;C0428474;C0201950;C0721399;C0333577;C0189485;C0723285;C0392885;C1317574;C0423899;C0155261;C0544781;C0523559;C4255648;C0174000
sensors-12-01148f9	C1305852;C0423103;C0202165;C2089129;C0201973;C1706368;C1254545;C0202123;C0030198;C0017231;C0695448;C0944754;C0202231;C0007723;C1550557;C0311392;C0203910;C3843238;C3843239;C1261153;C2048307;C3843236;C3843237;C0202113;C3838520
AOP2012-151348.001	C1269613;C2698634;C1283836;C0038845;C0040067;C0034586;C1550557;C0231770;C1706368;C0043262;C3814390;C0950959;C1548899;C0869990;C0016536;C3146231
crj-02-187-g001	C0376180;C0014243;C0019618;C0865210;C0014245;C0877564;C1112576;C0224155;C0189024;C0398597;C0202036;C0019625;C0029090;C0023381;C0679547;C0019621;C0346054;C0038351;C1304960
icu-57-3-g001	C1721084;C1744560;C0042950;C0183346;C0447588;C0043177;C0578671;C0441637;C0560560
pone.0091700.g001	C0150390;C3528671;C3854146;C4021671;C1562415;C2336504;C2239180;C3495449;C1704649;C4050308;C0560560
12957_2014_1851_Fig2_HTML	C1442059;C0221872;C3814390;C2065082;C1951340;C1578706;C0233535;C1278932;C1334822;C4082977;C0812414;C1706368;C0577573;C0282416;C1546709;C3273930;C4283905;C0577559;C0869677;C3841798;C0037993;C1550557;C2136992;C1184743;C0153470;C1441537;C1442027;C2698634;C0027651;C1299586;C0728811;C3541902;C1879945
12957_2014_1851_Fig4_HTML	C0679837;C1514241;C0686906;C0042383;C4068833;C0679838;C0853059;C1995013;C1550472;C0750484;C0683457;C0487602;C4287909;C4068891;C0560182;C1706368;C2700150;C0439631;C0552426;C1446409;C1141900;C1550557;C0346424;C0945731;C3538723;C0427629;C0856536;C2945615;C0038128;C0551521;C1558950;C0005847;C0011900;C2986463;C0043194
12957_2014_1851_Fig5_HTML	C1562778;C1736924;C0032743;C0872387;C0182349;C0412588;C3701996;C3203982;C2939420;C0412618;C2939419;C2183251;C0202823;C0243144;C0412631;C0412630;C0412632;C4075845;C0751438;C0040405;C0412638;C0412611;C0023899;C0750484;C3702050;C3203991;C2208597;C2208596;C3897879;C0412649;C0023895;C0729619;C3839692;C0027627;C3642316;C0596861;C0736268;C0721399;C2181323;C3641247;C1960244;C3641248;C2061979;C1956110;C0202691;C0412498;C4041317;C3877781;C0412594;C0412493;C0582945;C2111998;C2350281;C0853545;C0853546;C0412621;C0936234;C0496870;C0412604;C0412644;C0412628;C0412629;C0008794;C2141917;C0412603;C0412640;C0412641;C0412643;C1959841;C0412645;C0412647;C0412648;C2717955;C1278929;C0412620;C0860888;C2959990;C0023884;C2210344;C2073388;C0040398;C2315673;C0577060;C2316004;C2315672
ndtplussfr106f01_ht	C0496892;C0227665;C1555465;C1265970;C1278978;C0240214;C0334094;C1706368;C0496927;C0430389;C0022646;C1280521;C0491970;C0869841;C0935624;C1550557;C3671013;C0006901;C3670646;C4014164;C0205400;C0812425;C0812426
ndtplussfr106f02_ht	C0151717;C1843057;C2188415;C0227665;C0026018;C1278978;C2699513;C0181839;C4048267;C0232304;C0263630;C1706368;C0263536;C3808956;C0010840;C0022646;C0020492;C3825101;C0017567;C0445251;C1550557;C0869841;C2699115;C0149721;C0020564;C1862182;C0496927;C1262113;C0406602;C0496892;C0162770;C3896580;C1273342;C0812426;C1318314;C1827680
rjw164f01	C0015726;C0153502;C0153501;C0442952;C1280080;C1510508;C1578706;C0230150;C0577725;C1280611;C0934857;C1706387;C0446621;C2022599;C0423899;C3273930;C1547928;C0230147;C0027651;C1261259;C0230148;C1705684;C1261193;C0446619;C0033213;C0043194
rjw164f03	C0280022;C1279246;C1279204;C0518505;C2926606;C0221874;C0877023;C2825141;C1578706;C0243095;C0150312;C3539655;C0229761;C0991876;C0225777;C1706368;C1857644;C1261141;C3273930;C0226641;C0225786;C0225781;C2239212;C0281567;C1305138;C1550557;C1533577;C0522772;C0863490;C0037088;C0027651;C4048252;C1281311
isd-44-43-g002	C2964201;C0015450;C0803113;C3160739;C3541902;C4284072;C4266486;C1561540;C1440080;C0599880;C0011399;C1995013;C0610863;C3542466;C0021156;C0040426;C1318154;C0222679;C3244315;C0227073;C3889825;C1281591;C3272929;C0398523;C1706368;C2243014;C0227056;C0015677;C0024693;C0869673;C1704254;C0032074;C4255128;C0935598;C0725408;C0026367;C1704922;C1550557;C0040452;C2361146;C0012691;C1550309;C2360724;C1710083;C1273517;C1268207;C2328730;C0279453;C0024689;C2329816;C1555588;C1515974;C1696103;C0270724;C0227123;C0024687;C2207156;C1522411;C0005956;C0005957;C0043194;C1882596;C2239132;C1299233;C0729291;C1705175;C1543262;C0036002;C4284931;C4284930
